bank_id,legal_name,web_address,total_assets_thousands,total_deposits_thousands,net_income_thousands,hq_city,hq_state,total_branches,thalux_asset_tier,extracted_at
49,Bank of Evergreen,www.thebankofevergreen.com,76245,67039,101,Evergreen,Alabama,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
492,Western Dakota Bank,www.westerndakotabank.com,89193,80902,195,Timber Lake,South Dakota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
4945,Peoples Bank of the South,www.peoplesbanksouth.com,231440,189280,1796,La Follette,Tennessee,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
4952,The First National Bank of Middle Tennessee,www.fnbmt.com,940511,829455,2458,Mcminnville,Tennessee,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
4958,The First National Bank of Oneida,www.fnboneida.com,367909,329938,1733,Oneida,Tennessee,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
496,BankStar Financial,https://www.ebankstar.bank,357835,302906,1107,Elkton,South Dakota,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
4960,First Farmers & Commercial Bank,www.ffandcb.com,223819,200431,425,Pikeville,Tennessee,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
4977,First Horizon Bank,www.firsthorizon.com,83823830,67203642,292686,Memphis,Tennessee,421,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
4988,Trustmark Bank,www.trustmark.com,18984962,15860550,59552,Jackson,Mississippi,182,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
4993,The Citizens National Bank of Meridian,http://www.yourcnb.com,1879784,1630652,6719,Meridian,Mississippi,29,Tier 2: Regional Bank,2026-06-26T14:42:54Z
50,Community Spirit Bank,www.communityspirit.bank,225114,202916,713,Red Bay,Alabama,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
5005,FNB Oxford Bank,www.fnboxford.com,931179,791789,1892,Oxford,Mississippi,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
5006,First Choice Bank,https://www.firstchoice.bank,558741,509869,-318,Pontotoc,Mississippi,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
501,Farmers and Merchants State Bank,www.fmsbonline.com,172888,140795,1155,Plankinton,South Dakota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5015,Century Bank and Trust,www.centurybankandtrust.com,494988,419736,2365,Coldwater,Michigan,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
5018,Citizens National Bank of Cheboygan,www.cnbismybank.com,463876,435232,854,Cheboygan,Michigan,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
5019,Southern Michigan Bank & Trust,www.smb-t.com,1704832,1436463,3607,Coldwater,Michigan,21,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5033,The Dart Bank,www.dart.bank,1368016,1057843,3661,Mason,Michigan,4,Tier 2: Regional Bank,2026-06-26T14:42:54Z
505,Great Plains Bank,www.greatplainsbank.com,151313,121046,926,Eureka,South Dakota,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5058,Superior National Bank,www.snb-t.com,1052628,886579,2814,Hancock,Michigan,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5062,First National Bank & Trust Co.,www.fnbimk.com,413807,356212,858,Iron Mountain,Michigan,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
5072,Range Bank,www.rangebank.com,619781,538792,2045,Marquette,Michigan,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
5074,The First National Bank of St. Ignace,www.fnbsi.com,334449,315028,538,St. Ignace,Michigan,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
5076,The First National Bank of Wakefield,http://www.fnbwakefieldmi.com/,53275,48352,82,Wakefield,Michigan,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5087,The First National Bank of Bagley,www.fnbbagley.com,125567,116239,368,Bagley,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5093,The First National Bank of Bemidji,www.fnbbemidji.com,1030296,835550,2969,Bemidji,Minnesota,3,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5095,Star Bank,www.star.bank,456716,396701,-240,Maple Lake,Minnesota,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
5097,First Bank Blue Earth,www.firstbankblueearth.com,321164,281756,51,Blue Earth,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
51,The Bank of Vernon,www.bankofvernon.bank,427698,356502,1961,Vernon,Alabama,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
5105,B2 Bank National Association,www.b2.bank,61988,50881,-281,Virginia,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5107,First Security Bank - Canby,www.firstsecuritybanks.com,86016,73889,437,Canby,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5110,Western National Bank,www.wbcasslake.com,37387,33374,138,Cass Lake,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5115,The First National Bank of Cokato,www.fnbcokato.com,128035,118338,429,Cokato,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5116,Granite Bank,www.granitebank.com,346878,297419,1022,Cold Spring,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5117,The First National Bank of Coleraine,www.colerainebank.com,112687,106016,138,Coleraine,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5123,Deerwood Bank,deerwoodbank.com,1557977,1421790,6621,Waite Park,Minnesota,14,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5131,Western National Bank,http://www.wbduluth.com,135279,107978,-56,Duluth,Minnesota,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5136,First Bank Elk River,www.elkriver.bank,362488,271984,422,Elk River,Minnesota,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
5141,The Miners National Bank of Eveleth,http://www.mnbeveleth.com,98188,86168,261,Eveleth,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5142,The First National Bank of Fairfax,http://www.fnbfx.com,34885,21284,119,Fairfax,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5146,"Wells Fargo Bank South Central, National Association",www.wellsfargo.com,2700336,1786130,11667,Houston,Texas,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5150,The First National Bank of Gilbert,http://www.gilbertbank.com,87422,77505,95,Gilbert,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5162,"My Kind of Bank, National Association",www.mykindofbank.com,420541,385111,1431,Ottertail,Minnesota,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
5170,Bank Midwest,bankmidwest.com,1317428,1121570,3323,Spirit Lake,Iowa,11,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5175,Global Innovations Bank,www.gibank.com,111309,100294,210,Kiester,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5180,The First National Bank of Le Center,www.fnblecenter.com,175254,143898,752,Lonsdale,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5186,First Farmers & Merchants National Bank,www.ffmbank.com,248954,221384,700,Luverne,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5193,Pioneer Bank,WWW.BANKWITHPIONEER.COM,885027,765895,3629,Mapleton,Minnesota,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
5196,The First National Bank of McIntosh,www.fnbmcintosh.com,46330,36864,177,Mcintosh,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5197,COMMUNITY FIRST BANK,www.communityfirstbankmn.com,126422,108610,629,Menahga,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5198,The First National Bank of Milaca,www.fnbmilaca.com,285828,256073,1343,Milaca,Minnesota,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
52,The Citizens Bank of Winfield,http://www.cbwinfield.com,293444,219430,358,Winfield,Alabama,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5214,The First National Bank of Moose Lake,www.firstmooselake.com,135495,112924,706,Moose Lake,Minnesota,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5219,Community Resource Bank,WWW.CRB.BANK,575584,488974,2293,Northfield,Minnesota,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
5221,The First National Bank of Osakis,www.fnbosakis.com,96561,79665,269,Osakis,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5223,The Citizens National Bank of Park Rapids,www.cnbbank.com,380050,330981,1974,Park Rapids,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5229,Foresight Bank,www.foresight.bank,425932,343692,1164,Plainview,Minnesota,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5232,The First National Bank of Proctor,WWW.PROCTORBANK.COM,34506,31639,51,Proctor,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5247,First National Bank Minnesota,www.fnbmn.bank,434031,370436,1537,Saint Peter,Minnesota,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
5249,Minnesota National Bank,www.mn-bank.bank,285947,250514,1114,Sauk Centre,Minnesota,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5252,First Security Bank - Sleepy Eye,www.firstsecuritybanks.com,189134,160852,675,Sleepy Eye,Minnesota,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
526,Farmers State Bank,www.farmersstatebankwyoming.com,35509,31175,69,Pine Bluffs,Wyoming,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5269,First National Bank North,www.fnbnorth.com,840051,734961,5279,Walker,Minnesota,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
5270,"Keen Bank, National Association",keen.bank,198453,178755,982,Waseca,Minnesota,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5278,First Financial Bank in Winnebago,www.1stbago.com,56960,48362,195,Winnebago,Minnesota,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5280,"WNB FINANCIAL, N.A.",http://www.wnbfinancial.com,569960,499935,1174,Winona,Minnesota,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
5286,Fortifi Bank,www.fortifibank.com,722966,583932,2925,Berlin,Wisconsin,10,Tier 1: Community Bank,2026-06-26T14:42:54Z
529,Central Bank and Trust,www.centralbanktrust.com,207011,189450,1037,Lander,Wyoming,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
5295,PremierBank,www.bankwithpremier.com,585975,456623,1507,Fort Atkinson,Wisconsin,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
5296,"Associated Bank, National Association",www.associatedbank.com,45537550,35800709,121595,Green Bay,Wisconsin,218,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
5297,FORTE BANK,www.fortebankwi.com,407402,346227,1071,Hartford,Wisconsin,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
5304,"Bank First, N.A.",www.bankfirst.com,6064567,5133172,20604,Manitowoc,Wisconsin,45,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5306,The Stephenson National Bank and Trust,http://www.snbt.com,684088,595960,2761,Marinette,Wisconsin,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
5317,The Peshtigo National Bank,www.pnbwi.com,299354,257112,433,Peshtigo,Wisconsin,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
5335,WOODTRUST BANK,www.woodtrust.com,707460,574444,6678,Wisconsin Rapids,Wisconsin,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
5336,Pillar Bank,www.pillar.bank,266827,194972,656,Baldwin,Wisconsin,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
5337,The First National Bank of Bangor,fnbbangor.net,359371,223904,3112,Bangor,Wisconsin,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
5357,First National Community Bank,www.fnc.bank,336799,304143,1067,New Richmond,Wisconsin,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
5364,The First National Bank of River Falls,http://www.fnbrf.com,325888,287909,1043,River Falls,Wisconsin,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5369,West Plains Bank,www.westplainsbk.com,135875,109182,436,Ainsworth,Nebraska,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5377,Farmers and Merchants Bank of Ashland,www.fmnb.com,146228,122619,483,Ashland,Nebraska,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
5384,First Community Bank,www.firstbeemer.com,335354,300467,781,Beemer,Nebraska,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
5394,Waypoint Bank,www.waypointbank.com,405220,333402,1690,Cozad,Nebraska,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
5396,City Bank & Trust Co.,www.citybankandtrust.com,328228,291015,1199,Lincoln,Nebraska,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
54,The Exchange Bank of Alabama,www.exba.com,395319,340899,1159,Altoona,Alabama,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
5401,F&M Bank,www.fmbankfc.bank,142282,122374,440,Falls City,Nebraska,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5405,First Bank and Trust of Fullerton,http://www.fbtfullerton.com,107079,83153,244,Fullerton,Nebraska,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5408,Genoa Community Bank,www.genoacb.com,70484,60070,232,Genoa,Nebraska,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5410,The First National Bank of Gordon,https://www.fnbgordon.com,372974,322578,2788,Gordon,Nebraska,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5415,Security First Bank,http://www.security1stbank.com,2139871,1874585,3634,Lincoln,Nebraska,37,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5422,The First National Bank of Johnson,www.fnbjohnson.com,96593,79460,110,Johnson,Nebraska,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5424,Security Bank,WWW.MYSECURITY.BANK,315961,277891,815,Laurel,Nebraska,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
5425,Legends West Bank,www.legendswest.bank,154033,135392,215,Lewellen,Nebraska,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5432,First Northeast Bank of Nebraska,http://www.fnb-ne.com,501170,362808,1550,Lyons,Nebraska,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
5434,MNB BANK,www.mnb.bank,593636,496283,1545,Mccook,Nebraska,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
5438,First Bank and Trust Company,www.firstofminden.com,92370,68604,224,Minden,Nebraska,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5439,Minden Exchange Bank & Trust Company,www.mindenexchange.com,199144,151094,678,Minden,Nebraska,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5442,Platte Valley Bank,www.pvbank.com,803561,686357,4163,Torrington,Wyoming,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
5452,First National Bank of Omaha,www.fnbo.com,34725218,28560248,148345,Omaha,Nebraska,140,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
5460,First National Bank in Ord,www.fnbord.com,165392,146523,884,Ord,Nebraska,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5469,Citizens Bank & Trust Company,www.bankwithcitizens.com,232944,195438,558,Saint Paul,Nebraska,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5472,Cattle Bank and Trust,WWW.CATTLEBANK.COM,416305,358002,2186,Seward,Nebraska,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
5473,JONES BANK,www.jonesbank.com,438351,369509,1459,Seward,Nebraska,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5478,Stanton State Bank,www.stantonstatebank.com,63079,56840,209,Stanton,Nebraska,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5486,FirstBank of Nebraska,www.firstbankne.com,470290,376033,2016,Wahoo,Nebraska,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
5490,State Nebraska Bank & Trust,www.statenebank.com,249384,200757,797,Wayne,Nebraska,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5495,Citizens State Bank,www.citstatebank.com,653531,597695,1932,Wisner,Nebraska,17,Tier 1: Community Bank,2026-06-26T14:42:54Z
5496,Cornerstone Bank,www.cornerstoneconnect.com,2646823,2383220,7709,York,Nebraska,50,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5510,Frost  Bank,www.frostbank.com,52769892,43235075,174000,San Antonio,Texas,222,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
55130,"Servbank, National Association",www.servbank.com,1717890,1243007,6751,Oswego,Illinois,8,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5518,The City National Bank of San Saba,www.cnbss.com,82633,72878,176,San Saba,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5531,The First National Bank of Sonora,www.sonorabank.com,704745,623665,1124,Sonora,Texas,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
5536,The First National Bank of Stanton,www.fnbstanton.com,414063,349192,2664,Stanton,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5538,The First National Bank of Sterling City,www.thefnbsc.com,259133,237026,1060,Sterling City,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5544,The City National Bank of Sulphur Springs,www.bankatcnb.bank,1373215,1231540,7912,Sulphur Springs,Texas,17,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5548,The City National Bank of Taylor,www.cnbt.bank,246357,217075,775,Taylor,Texas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5551,"Extraco Banks, National Association",www.extracobanks.com,2495690,2029341,5004,Temple,Texas,16,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5557,The First National Bank of Tom Bean,www.fnbtb.com,147231,127855,341,Tom Bean,Texas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
5559,The First National Bank of Trinity,www.fnbtrinity.com,102577,95668,199,Trinity,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5568,Herring Bank,www.herringbank.com,528406,465196,595,Amarillo,Texas,12,Tier 1: Community Bank,2026-06-26T14:42:54Z
5569,The Waggoner National Bank of Vernon,www.wnbvernon.com,357206,311110,1976,Vernon,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5574,Citizens National Bank of Texas,www.cnboftexas.com,2109952,1807591,11331,Waxahachie,Texas,12,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5575,First National Bank and Trust Company of Weatherford,www.go2fbt.bank,965376,868296,1184,Weatherford,Texas,16,Tier 1: Community Bank,2026-06-26T14:42:54Z
5589,Fannin Bank,www.fanninbank.com,152974,140947,768,Bonham,Texas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5590,The First National Bank of Winnsboro,www.fnbwinnsboro.com,156164,120796,687,Winnsboro,Texas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5595,Yoakum Bank,www.ynbtx.com,381955,348097,1219,Yoakum,Texas,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
5598,Troy Bank & Trust Company,http://www.troybankandtrust.com,1560774,1350331,4961,Troy,Alabama,13,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5602,Union State Bank,www.unionstate.net,205400,189243,239,Pell City,Alabama,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
5605,Bank of Brewton,www.bankofbrewton.com,50745,41615,121,Brewton,Alabama,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5615,Chambers Bank,http://www.chambers.bank,1570169,1313242,7239,Danville,Arkansas,26,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5619,COMMUNITY STATE BANK,www.csbarkansas.com,88671,79312,135,Bradley,Arkansas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5623,Smackover State Bank,http://www.smackoverbank.com,248680,207475,740,Smackover,Arkansas,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
5624,Bodcaw Bank,www.bodcaw.bank,250988,224910,763,Stamps,Arkansas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
5632,Logan County Bank,logancountybank.net,117295,97853,377,Scranton,Arkansas,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5633,First Security Bank,www.fsbank.com,8404781,6669908,37541,Searcy,Arkansas,80,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5634,Connect Bank,www.connectbank.us,128062,111988,640,Star City,Arkansas,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
5635,CS Bank,www.cs.bank,620995,480361,3118,Eureka Springs,Arkansas,8,Tier 1: Community Bank,2026-06-26T14:42:54Z
5673,Citizens Bank and Trust,http://www.citizens-bank.com,1476326,1396341,5337,Frostproof,Florida,17,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5676,Brannen Bank,www.brannenbanks.com,1021832,983073,5026,Inverness,Florida,12,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5685,Southeastern Bank,https://www.southeasternbank.com,620808,541430,2709,Darien,Georgia,11,Tier 1: Community Bank,2026-06-26T14:42:54Z
5686,The Bank of Edison,www.bankofedison.com,84922,79833,269,Edison,Georgia,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
5694,PrimeSouth Bank,http://https://www.primesouth.com,1538347,1306022,7029,Blackshear,Georgia,8,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57022,The Bank of Clovis,www.bankofclovis.Bank,465870,393425,1274,Clovis,New Mexico,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
57025,American Heritage Bank,www.ahbnm.com,148982,133594,670,Clovis,New Mexico,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57031,Champion Bank,http://www.thechampionbank.com,41751,25126,-131,Parker,Colorado,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57033,Willamette Valley Bank,WWW.WillametteValleyBank.com,445855,335707,457,Salem,Oregon,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57038,Nicolet National Bank,www.nicoletbank.com,15548303,13114848,18932,Green Bay,Wisconsin,119,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
5704,Bank of Newington,http://https://www.bankofnewington.com,331214,299724,1228,Newington,Georgia,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57044,"California Bank of Commerce, National Association",www.californiabankofcommerce.com,4046537,3402697,14371,San Diego,California,14,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57056,Celtic Bank,http://www.celticbank.com,4965251,3559989,40135,Salt Lake City,Utah,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57058,PEOPLES BANK,http://www.peoplesbankar.com,303722,263322,1332,Sheridan,Arkansas,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57061,Cornerstone National Bank & Trust Company,www.cnbtc.bank,1020137,913520,2583,Palatine,Illinois,5,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57069,Story Bank DBA Story Financial Partners,www.story.bank,957007,837224,2028,Jackson,Mississippi,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
57071,Georgia Banking Company,www.georgiabanking.com,2675774,2244675,8405,Atlanta,Georgia,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57073,Community Bank of Santa Maria,www.yourcbsm.com,405124,357053,1057,Santa Maria,California,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57074,bankcda,www.bankcda.bank,232818,199725,473,Coeur D Alene,Idaho,7,Tier 1: Community Bank,2026-06-26T14:42:54Z
57082,"Northbrook Bank and Trust Company, National Association",www.northbrookbank.com,6810323,5830953,20945,Northbrook,Illinois,7,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57083,Emigrant Bank,www.emigrant.com,5853462,4381010,7216,Miami,Florida,7,Tier 2: Regional Bank,2026-06-26T14:42:54Z
5709,The Farmers Bank,www.farmbk.com,177458,161889,429,Greensboro,Georgia,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57092,Traditions First Bank,http://www.traditionsfirst.com,339382,301172,722,Erin,Tennessee,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
57093,Northwestern Mutual Wealth Management,www.northwesternmutual.com,521260,50500,47802,Milwaukee,Wisconsin,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57097,Northstar Bank,WWW.NORTHSTARATHOME.COM,1134884,979874,3650,Bad Axe,Michigan,11,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57101,Mission Valley Bank,www.missionvalleybank.com,772560,632141,1046,Sun Valley,California,4,Tier 1: Community Bank,2026-06-26T14:42:54Z
57103,"Schaumburg Bank & Trust Company, National Association",www.bankschaumburg.com,2394258,2052032,11070,Schaumburg,Illinois,7,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57109,Everence Trust Company,www.everence.com,17443,500,896,Goshen,Indiana,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57123,"First Century Bank, National Association",www.myfirstcenturybank.com,862361,698766,4784,Commerce,Georgia,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
57124,First Community Bank of Central Alabama,http://www.fcbca.com,697822,644396,4213,Wetumpka,Alabama,9,Tier 1: Community Bank,2026-06-26T14:42:54Z
57127,Guardian Bank,https://www.guardian.bank,601137,534627,2356,Valdosta,Georgia,5,Tier 1: Community Bank,2026-06-26T14:42:54Z
57129,Community Federal Savings Bank,www.cfsb.com,848607,737551,-2357,Woodhaven,New York,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57134,"Leader Bank, National Association",www.leaderbank.com/,5078040,4043768,8861,Arlington,Massachusetts,6,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57137,Mission Bank,http://missionbankaz.com,182236,168446,276,Kingman,Arizona,3,Tier 1: Community Bank,2026-06-26T14:42:54Z
57141,Community Bank of Missouri,https://www.communitybankmissouri.com,95464,82428,415,Richmond,Missouri,2,Tier 1: Community Bank,2026-06-26T14:42:54Z
5716,Farmers and Merchants Bank,www.fmb.net,800620,713937,3116,Lakeland,Georgia,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57160,National Advisors Trust Company,www.NationalAdvisors.com,19658,500,538,Leawood,Kansas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57176,Commerce West Bank,www.cwbk.com,1243344,1092294,4007,Irvine,California,1,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57184,The Freedom Bank of Virginia,freedom.bank,1051579,917869,1576,Fairfax,Virginia,5,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57192,Gogebic Range Bank,gogebicrangebank.com,142512,130766,-2984,Ironwood,Michigan,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57197,BNC National Bank,www.bncbank.com,1061418,938240,2817,Glendale,Arizona,13,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57203,Barclays Bank Delaware,www.barclaysus.com/deposits,46648000,37458000,162000,Wilmington,Delaware,1,Tier 3: Super-Regional Bank,2026-06-26T14:42:54Z
5722,Philo Exchange Bank,www.philobank.com,151942,125987,388,Philo,Illinois,6,Tier 1: Community Bank,2026-06-26T14:42:54Z
57228,Embassy Bank for the Lehigh Valley,www.embassybank.com,1843103,1682340,3886,Bethlehem,Pennsylvania,10,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57230,Douglas National Bank,http://www.dnbdouglas.com,331550,301091,2874,Douglas,Georgia,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57244,Cedar Rapids Bank and Trust Company,www.CRBT.bank,2866781,1979936,17429,Cedar Rapids,Iowa,9,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57250,Cornerstone Bank,WWW.CORNERSTONEBK.COM,477432,327362,2025,Overland Park,Kansas,1,Tier 1: Community Bank,2026-06-26T14:42:54Z
57265,CCFBank National Association,www.ccf.us,1820156,1588094,4651,Altoona,Wisconsin,22,Tier 2: Regional Bank,2026-06-26T14:42:54Z
57269,"Signature Bank, National Association",www.signaturebankna.com,1282436,1118590,4659,Toledo,Ohio,2,Tier 2: Regional Bank,2026-06-26T14:42:54Z
